,Year,Value
24992,2013,1701
24993,2013,0
24994,2013,9952
24995,2013,32
24996,2013,1631
24997,2013,1627
24998,2013,627
24999,2013,7217
25000,2013,4429
25001,2013,1166
25002,2013,370
25003,2013,175
25004,2013,1622
25005,2013,7217
25006,2013,2354
25007,2013,3460
25008,2013,1403
25009,2013,511000
25010,2013,25500
25011,2013,128
25012,2013,81
25013,2013,27
25014,2013,9
25015,2013,33
25016,2013,7337
25017,2013,7278
25018,2013,30
25019,2013,1
25020,2013,28
25021,2013,6882
25022,2013,81
25023,2013,23
25024,2013,80
25025,2013,1077
25026,2013,0
25027,2013,5604
25028,2013,17
25029,2013,1176
25030,2013,1191
25031,2013,470
25032,2013,4070
25033,2013,2805
25034,2013,796
25035,2013,251
25036,2013,112
25037,2013,469
25038,2013,4070
25039,2013,970
25040,2013,2118
25041,2013,983
25042,2013,476100
25043,2013,30500
25044,2013,132
25045,2013,76
25046,2013,49
25047,2013,12
25048,2013,24
25049,2013,5235
25050,2013,5144
25051,2013,75
25052,2013,0
25053,2013,16
25054,2013,5058
25055,2013,32
25056,2013,9
25057,2013,29
25058,2013,624
25059,2013,0
25060,2013,4348
25061,2013,15
25062,2013,455
25063,2013,435
25064,2013,157
25065,2013,3147
25066,2013,1624
25067,2013,369
25068,2013,119
25069,2013,63
25070,2013,1153
25071,2013,3147
25072,2013,1385
25073,2013,1342
25074,2013,420
25075,2013,569600
25076,2013,17100
25077,2013,121
25078,2013,89
25079,2013,11
25080,2013,5
25081,2013,44
25082,2013,9747
25083,2013,9700
25084,2013,28
25085,2013,0
25086,2013,19
25087,2013,9297
25088,2013,67
25089,2013,49
25090,2013,240
25091,2013,2121
25092,2013,5
25093,2013,6802
25094,2013,17
25095,2013,167
25096,2013,167
25097,2013,450
25098,2013,4859
25099,2013,2631
25100,2013,1445
25101,2013,442
25102,2013,117
25103,2013,784
25104,2013,4859
25105,2013,1862
25106,2013,2130
25107,2013,867
25108,2013,313800
25109,2013,14500
25110,2013,124
25111,2013,116
25112,2013,24
25113,2013,9
25114,2013,38
25115,2013,9747
25116,2013,9700
25117,2013,28
25118,2013,0
25119,2013,19
25120,2013,9297
25121,2013,67
25122,2013,49
25123,2013,240
25124,2013,2121
25125,2013,5
25126,2013,6802
25127,2013,17
25128,2013,167
25129,2013,167
25130,2013,450
25131,2013,4859
25132,2013,2631
25133,2013,1445
25134,2013,442
25135,2013,117
25136,2013,784
25137,2013,4859
25138,2013,1862
25139,2013,2130
25140,2013,867
25141,2013,313800
25142,2013,14500
25143,2013,124
25144,2013,116
25145,2013,24
25146,2013,9
25147,2013,38
25148,2013,14559
25149,2013,14418
25150,2013,70
25151,2013,0
25152,2013,70
25153,2013,13539
25154,2013,230
25155,2013,102
25156,2013,393
25157,2013,3890
25158,2013,10
25159,2013,8700
25160,2013,224
25161,2013,1495
25162,2013,1461
25163,2013,986
25164,2013,10239
25165,2013,5528
25166,2013,3236
25167,2013,992
25168,2013,357
25169,2013,1475
25170,2013,10239
25171,2013,2816
25172,2013,4420
25173,2013,3002
25174,2013,220100
25175,2013,14900
25176,2013,125
25177,2013,92
25178,2013,35
25179,2013,10
25180,2013,28
25181,2013,14559
25182,2013,14418
25183,2013,70
25184,2013,0
25185,2013,70
25186,2013,13539
25187,2013,230
25188,2013,102
25189,2013,393
25190,2013,3890
25191,2013,10
25192,2013,8700
25193,2013,224
25194,2013,1495
25195,2013,1461
25196,2013,986
25197,2013,10239
25198,2013,5528
25199,2013,3236
25200,2013,992
25201,2013,357
25202,2013,1475
25203,2013,10239
25204,2013,2816
25205,2013,4420
25206,2013,3002
25207,2013,220100
25208,2013,14900
25209,2013,125
25210,2013,92
25211,2013,35
25212,2013,10
25213,2013,28
25214,2013,83024
25215,2013,74312
25216,2013,7876
25217,2013,372
25218,2013,8
25219,2013,455
25220,2013,80599
25221,2013,452
25222,2013,306
25223,2013,649
25224,2013,5987
25225,2013,28
25226,2013,60902
25227,2013,11632
25228,2013,672
25229,2013,9151
25230,2013,9578
25231,2013,2851
25232,2013,38266
25233,2013,27036
25234,2013,3892
25235,2013,1015
25236,2013,401
25237,2013,7338
25238,2013,38266
25239,2013,13763
25240,2013,18832
25241,2013,5671
25242,2013,846700
25243,2013,29100
25244,2013,144
25245,2013,93
25246,2013,18
25247,2013,21
25248,2013,7
25249,2013,36
25250,2013,17468
25251,2013,15679
25252,2013,1666
25253,2013,50
25254,2013,1
25255,2013,72
25256,2013,17037
25257,2013,80
25258,2013,42
25259,2013,143
25260,2013,992
25261,2013,4
25262,2013,13021
25263,2013,2664
25264,2013,95
25265,2013,1792
25266,2013,1848
25267,2013,488
25268,2013,7550
25269,2013,5435
25270,2013,1088
25271,2013,257
25272,2013,93
25273,2013,1027
25274,2013,7550
25275,2013,2862
25276,2013,3342
25277,2013,1346
25278,2013,1071000
25279,2013,29900
25280,2013,163
25281,2013,107
25282,2013,17
25283,2013,17
25284,2013,6
25285,2013,38
25286,2013,16878
25287,2013,14012
25288,2013,2616
25289,2013,119
25290,2013,2
25291,2013,129
25292,2013,16204
25293,2013,134
25294,2013,53
25295,2013,192
25296,2013,2111
25297,2013,10
25298,2013,11159
25299,2013,2347
25300,2013,208
25301,2013,2357
25302,2013,2449
25303,2013,766
25304,2013,10001
25305,2013,6596
25306,2013,841
25307,2013,360
25308,2013,130
25309,2013,2564
25310,2013,10001
25311,2013,2862
25312,2013,5754
25313,2013,1385
25314,2013,551400
25315,2013,25000
25316,2013,115
25317,2013,72
25318,2013,20
25319,2013,27
25320,2013,8
25321,2013,29
25322,2013,6734
25323,2013,6459
25324,2013,222
25325,2013,32
25326,2013,0
25327,2013,21
25328,2013,6616
25329,2013,48
25330,2013,17
25331,2013,34
25332,2013,393
25333,2013,C
25334,2013,5403
25335,2013,668
25336,2013,53
25337,2013,1272
25338,2013,1420
25339,2013,266
25340,2013,3516
25341,2013,2921
25342,2013,280
25343,2013,69
25344,2013,34
25345,2013,316
25346,2013,3516
25347,2013,1211
25348,2013,1921
25349,2013,384
25350,2013,1027300
25351,2013,40600
25352,2013,152
25353,2013,78
25354,2013,16
25355,2013,22
25356,2013,8
25357,2013,34
25358,2013,28059
25359,2013,25786
25360,2013,2039
25361,2013,85
25362,2013,0
25363,2013,150
25364,2013,27637
25365,2013,87
25366,2013,156
25367,2013,139
25368,2013,1012
25369,2013,C
25370,2013,22854
25371,2013,3274
25372,2013,115
25373,2013,1657
25374,2013,1716
25375,2013,482
25376,2013,7649
25377,2013,5129
25378,2013,973
25379,2013,151
25380,2013,28
25381,2013,1547
25382,2013,7649
25383,2013,2353
25384,2013,4093
25385,2013,1204
25386,2013,1463600
25387,2013,25100
25388,2013,125
25389,2013,83
25390,2013,11
25391,2013,20
25392,2013,6
25393,2013,31
25394,2013,13218
25395,2013,12278
25396,2013,778
25397,2013,76
25398,2013,5
25399,2013,81
25400,2013,12530
25401,2013,93
25402,2013,C
25403,2013,122
25404,2013,1330
25405,2013,8
25406,2013,8365
25407,2013,2471
25408,2013,C
25409,2013,2036
25410,2013,2098
25411,2013,751
25412,2013,8108
25413,2013,6499
25414,2013,C
25415,2013,151
25416,2013,103
25417,2013,C
25418,2013,8108
25419,2013,3585
25420,2013,3434
25421,2013,1089
25422,2013,584900
25423,2013,33200
25424,2013,189
25425,2013,128
25426,2013,32
25427,2013,21
25428,2013,9
25429,2013,44
25430,2013,666
25431,2013,97
25432,2013,556
25433,2013,10
25434,2013,0
25435,2013,3
25436,2013,576
25437,2013,9
25438,2013,C
25439,2013,20
25440,2013,149
25441,2013,0
25442,2013,99
25443,2013,208
25444,2013,C
25445,2013,37
25446,2013,46
25447,2013,98
25448,2013,1443
25449,2013,457
25450,2013,C
25451,2013,27
25452,2013,14
25453,2013,C
25454,2013,1443
25455,2013,892
25456,2013,289
25457,2013,263
25458,2013,236700
25459,2013,35000
25460,2013,158
25461,2013,142
25462,2013,-2
25463,2013,11
25464,2013,7
25465,2013,62
25466,2013,69082
25467,2013,58710
25468,2013,9799
25469,2013,294
25470,2013,9
25471,2013,271
25472,2013,66704
25473,2013,605
25474,2013,259
25475,2013,1077
25476,2013,9178
25477,2013,11
25478,2013,43466
25479,2013,11801
25480,2013,318
25481,2013,6503
25482,2013,6705
25483,2013,2580
25484,2013,34242
25485,2013,14485
25486,2013,12480
25487,2013,2414
25488,2013,1414
25489,2013,7277
25490,2013,34242
25491,2013,11007
25492,2013,14223
25493,2013,9011
25494,2013,219400
25495,2013,8200
25496,2013,102
25497,2013,55
25498,2013,26
25499,2013,23
25500,2013,8
25501,2013,32
25502,2013,14321
25503,2013,13928
25504,2013,344
25505,2013,36
25506,2013,0
25507,2013,13
25508,2013,14199
25509,2013,92
25510,2013,30
25511,2013,83
25512,2013,951
25513,2013,C
25514,2013,12141
25515,2013,888
25516,2013,14
25517,2013,1393
25518,2013,1499
25519,2013,227
25520,2013,3700
25521,2013,2626
25522,2013,659
25523,2013,176
25524,2013,98
25525,2013,414
25526,2013,3700
25527,2013,975
25528,2013,1904
25529,2013,821
25530,2013,640200
25531,2013,10200
25532,2013,138
25533,2013,59
25534,2013,13
25535,2013,23
25536,2013,6
25537,2013,26
25538,2013,19461
25539,2013,18945
25540,2013,427
25541,2013,65
25542,2013,0
25543,2013,24
25544,2013,18709
25545,2013,75
25546,2013,32
25547,2013,227
25548,2013,1707
25549,2013,0
25550,2013,15200
25551,2013,1418
25552,2013,50
25553,2013,903
25554,2013,958
25555,2013,807
25556,2013,5887
25557,2013,2269
25558,2013,1873
25559,2013,455
25560,2013,338
25561,2013,1745
25562,2013,5887
25563,2013,1854
25564,2013,2911
25565,2013,1122
25566,2013,306400
25567,2013,12700
25568,2013,78
25569,2013,45
25570,2013,20
25571,2013,44
25572,2013,14
25573,2013,31
25574,2013,24676
25575,2013,23296
25576,2013,1178
25577,2013,129
25578,2013,7
25579,2013,67
25580,2013,23752
25581,2013,214
25582,2013,97
25583,2013,371
25584,2013,3628
25585,2013,C
25586,2013,14881
25587,2013,4405
25588,2013,158
25589,2013,4019
25590,2013,4047
25591,2013,952
25592,2013,12704
25593,2013,7421
25594,2013,2471
25595,2013,573
25596,2013,225
25597,2013,2812
25598,2013,12704
25599,2013,4137
25600,2013,5723
25601,2013,2843
25602,2013,236300
25603,2013,9100
25604,2013,130
25605,2013,59
25606,2013,36
25607,2013,23
25608,2013,7
25609,2013,33
25610,2013,9940
25611,2013,9576
25612,2013,322
25613,2013,17
25614,2013,1
25615,2013,23
25616,2013,9782
25617,2013,85
25618,2013,38
25619,2013,120
25620,2013,1275
25621,2013,C
25622,2013,6809
25623,2013,1398
25624,2013,58
25625,2013,1428
25626,2013,1455
25627,2013,185
25628,2013,4325
25629,2013,2759
25630,2013,886
25631,2013,166
25632,2013,81
25633,2013,681
25634,2013,4325
25635,2013,1250
25636,2013,2429
25637,2013,647
25638,2013,313700
25639,2013,5800
25640,2013,114
25641,2013,54
25642,2013,29
25643,2013,15
25644,2013,4
25645,2013,29
25646,2013,5203
25647,2013,4975
25648,2013,128
25649,2013,76
25650,2013,0
25651,2013,24
25652,2013,4921
25653,2013,57
25654,2013,20
25655,2013,106
25656,2013,868
25657,2013,4
25658,2013,2659
25659,2013,1160
25660,2013,51
25661,2013,1313
25662,2013,1246
25663,2013,215
25664,2013,3473
25665,2013,2138
25666,2013,594
25667,2013,173
25668,2013,59
25669,2013,740
25670,2013,3473
25671,2013,994
25672,2013,1728
25673,2013,751
25674,2013,174600
25675,2013,7200
25676,2013,124
25677,2013,52
25678,2013,47
25679,2013,22
25680,2013,6
25681,2013,29
25682,2013,3975
25683,2013,3942
25684,2013,17
25685,2013,8
25686,2013,C
25687,2013,C
25688,2013,3855
25689,2013,C
25690,2013,21
25691,2013,65
25692,2013,593
25693,2013,C
25694,2013,2571
25695,2013,581
25696,2013,C
25697,2013,641
25698,2013,696
25699,2013,174
25700,2013,2112
25701,2013,954
25702,2013,405
25703,2013,88
25704,2013,12
25705,2013,754
25706,2013,2112
25707,2013,940
25708,2013,398
25709,2013,774
25710,2013,219300
25711,2013,9600
25712,2013,240
25713,2013,65
25714,2013,35
25715,2013,18
25716,2013,8
25717,2013,45
25718,2013,4642
25719,2013,4068
25720,2013,537
25721,2013,22
25722,2013,C
25723,2013,C
25724,2013,4355
25725,2013,C
25726,2013,16
25727,2013,64
25728,2013,759
25729,2013,0
25730,2013,2450
25731,2013,997
25732,2013,C
25733,2013,547
25734,2013,559
25735,2013,299
25736,2013,2222
25737,2013,1221
25738,2013,491
25739,2013,108
25740,2013,52
25741,2013,510
25742,2013,2222
25743,2013,718
25744,2013,967
25745,2013,536
25746,2013,213400
25747,2013,13800
25748,2013,126
25749,2013,68
25750,2013,40
25751,2013,42
25752,2013,13
25753,2013,32
25754,2013,917
25755,2013,734
25756,2013,173
25757,2013,7
25758,2013,0
25759,2013,3
25760,2013,838
25761,2013,15
25762,2013,1
25763,2013,17
25764,2013,133
25765,2013,0
25766,2013,392
25767,2013,270
25768,2013,10
25769,2013,90
25770,2013,90
25771,2013,80
25772,2013,572
25773,2013,350
25774,2013,95
25775,2013,38
25776,2013,21
25777,2013,127
25778,2013,572
25779,2013,235
25780,2013,201
25781,2013,136
25782,2013,297400
25783,2013,25800
25784,2013,174
25785,2013,129
25786,2013,47
25787,2013,34
25788,2013,14
25789,2013,41
25790,2013,10624
25791,2013,2541
25792,2013,7851
25793,2013,64
25794,2013,1
25795,2013,167
25796,2013,10043
25797,2013,225
25798,2013,100
25799,2013,396
25800,2013,2892
25801,2013,1
25802,2013,1244
25803,2013,5090
25804,2013,96
25805,2013,188
25806,2013,201
25807,2013,594
25808,2013,11951
25809,2013,2168
25810,2013,7477
25811,2013,1211
25812,2013,753
25813,2013,2306
25814,2013,11951
25815,2013,4041
25816,2013,3686
25817,2013,4224
25818,2013,85400
25819,2013,4800
25820,2013,59
25821,2013,53
25822,2013,51
25823,2013,15
25824,2013,5
25825,2013,34
25826,2013,2855
25827,2013,427
25828,2013,2291
25829,2013,27
25830,2013,1
25831,2013,110
25832,2013,2600
25833,2013,133
25834,2013,57
25835,2013,151
25836,2013,711
25837,2013,0
25838,2013,162
25839,2013,1322
25840,2013,63
25841,2013,48
25842,2013,47
25843,2013,254
25844,2013,7141
25845,2013,1095
25846,2013,4852
25847,2013,580
25848,2013,428
25849,2013,1194
25850,2013,7141
25851,2013,2608
25852,2013,1712
25853,2013,2822
25854,2013,108900
25855,2013,9700
25856,2013,64
25857,2013,61
25858,2013,62
25859,2013,10
25860,2013,4
25861,2013,37
25862,2013,7769
25863,2013,2115
25864,2013,5560
25865,2013,37
25866,2013,1
25867,2013,57
25868,2013,7443
25869,2013,92
25870,2013,43
25871,2013,245
25872,2013,2180
25873,2013,1
25874,2013,1082
25875,2013,3767
25876,2013,33
25877,2013,140
25878,2013,154
25879,2013,339
25880,2013,4810
25881,2013,1073
25882,2013,2625
25883,2013,631
25884,2013,326
25885,2013,1112
25886,2013,4810
25887,2013,1433
25888,2013,1974
25889,2013,1403
25890,2013,79100
25891,2013,3500
25892,2013,54
25893,2013,47
25894,2013,49
25895,2013,24
25896,2013,7
25897,2013,30
25898,2013,21445
25899,2013,20054
25900,2013,508
25901,2013,492
25902,2013,391
25903,2013,19731
25904,2013,537
25905,2013,502
25906,2013,1273
25907,2013,4987
25908,2013,38
25909,2013,11750
25910,2013,683
25911,2013,218
25912,2013,226
25913,2013,1723
25914,2013,32729
25915,2013,7070
25916,2013,20122
25917,2013,2503
25918,2013,804
25919,2013,5536
25920,2013,32729
25921,2013,16941
25922,2013,7504
25923,2013,8284
25924,2013,262200
25925,2013,21100
25926,2013,94
25927,2013,91
25928,2013,10
25929,2013,5
25930,2013,52
25931,2013,7351
25932,2013,7057
25933,2013,71
25934,2013,152
25935,2013,71
25936,2013,6907
25937,2013,138
25938,2013,400
25939,2013,415
25940,2013,1665
25941,2013,4
25942,2013,4243
25943,2013,45
25944,2013,28
25945,2013,30
25946,2013,445
25947,2013,5294
25948,2013,1556
25949,2013,C
25950,2013,818
25951,2013,236
25952,2013,C
25953,2013,5294
25954,2013,1741
25955,2013,1763
25956,2013,1790
25957,2013,220700
25958,2013,13400
25959,2013,88
25960,2013,87
25961,2013,26
25962,2013,8
25963,2013,33
25964,2013,7351
25965,2013,7057
25966,2013,71
25967,2013,152
25968,2013,71
25969,2013,6907
25970,2013,138
25971,2013,400
25972,2013,415
25973,2013,1665
25974,2013,4
25975,2013,4243
25976,2013,45
25977,2013,28
25978,2013,30
25979,2013,445
25980,2013,5294
25981,2013,1556
25982,2013,C
25983,2013,818
25984,2013,236
25985,2013,C
25986,2013,5294
25987,2013,1741
25988,2013,1763
25989,2013,1790
25990,2013,220700
25991,2013,13400
25992,2013,88
25993,2013,87
25994,2013,26
25995,2013,8
25996,2013,33
25997,2013,7445
25998,2013,6786
25999,2013,C
26000,2013,C
26001,2013,C
26002,2013,6794
26003,2013,124
26004,2013,19
26005,2013,430
26006,2013,1445
26007,2013,C
26008,2013,4683
26009,2013,93
26010,2013,49
26011,2013,53
26012,2013,655
26013,2013,7201
26014,2013,2680
26015,2013,C
26016,2013,404
26017,2013,152
26018,2013,C
26019,2013,7201
26020,2013,2392
26021,2013,2873
26022,2013,1936
26023,2013,426900
26024,2013,37600
26025,2013,93
26026,2013,91
26027,2013,27
26028,2013,9
26029,2013,33
26030,2013,6649
26031,2013,6212
26032,2013,C
26033,2013,C
26034,2013,C
26035,2013,6030
26036,2013,274
26037,2013,83
26038,2013,428
26039,2013,1877
26040,2013,C
26041,2013,2823
26042,2013,545
26043,2013,140
26044,2013,144
26045,2013,622
26046,2013,20234
26047,2013,2834
26048,2013,14183
26049,2013,1281
26050,2013,415
26051,2013,3217
26052,2013,20234
26053,2013,12808
26054,2013,2867
26055,2013,4558
26056,2013,214300
26057,2013,20100
26058,2013,99
26059,2013,94
26060,2013,5
26061,2013,3
26062,2013,63
26063,2013,2325
26064,2013,2141
26065,2013,C
26066,2013,0
26067,2013,C
26068,2013,2218
26069,2013,C
26070,2013,C
26071,2013,63
26072,2013,643
26073,2013,C
26074,2013,1323
26075,2013,C
26076,2013,30
26077,2013,33
26078,2013,111
26079,2013,2653
26080,2013,638
26081,2013,336
26082,2013,112
26083,2013,170
26084,2013,1679
26085,2013,2653
26086,2013,1306
26087,2013,605
26088,2013,742
26089,2013,179700
26090,2013,8600
26091,2013,105
26092,2013,100
26093,2013,8
26094,2013,4
26095,2013,49
26096,2013,3478
26097,2013,3236
26098,2013,C
26099,2013,C
26100,2013,C
26101,2013,3042
26102,2013,C
26103,2013,C
26104,2013,324
26105,2013,1009
26106,2013,C
26107,2013,1037
26108,2013,C
26109,2013,105
26110,2013,104
26111,2013,435
26112,2013,16547
26113,2013,1954
26114,2013,13221
26115,2013,1093
26116,2013,209
26117,2013,1372
26118,2013,16547
26119,2013,11039
26120,2013,1990
26121,2013,3518
26122,2013,248700
26123,2013,31100
26124,2013,98
26125,2013,93
26126,2013,4
26127,2013,3
26128,2013,67
26129,2013,846
26130,2013,835
26131,2013,3
26132,2013,0
26133,2013,9
26134,2013,771
26135,2013,16
26136,2013,23
26137,2013,42
26138,2013,224
26139,2013,0
26140,2013,463
26141,2013,3
26142,2013,6
26143,2013,6
26144,2013,76
26145,2013,1034
26146,2013,242
26147,2013,625
26148,2013,76
26149,2013,37
26150,2013,166
26151,2013,1034
26152,2013,463
26153,2013,273
26154,2013,298
26155,2013,206200
26156,2013,18600
26157,2013,89
26158,2013,87
26159,2013,16
26160,2013,7
26161,2013,45
26162,2013,13700
26163,2013,13055
26164,2013,435
26165,2013,136
26166,2013,73
26167,2013,12864
26168,2013,911
26169,2013,31
26170,2013,1526
26171,2013,2323
26172,2013,17
26173,2013,7946
26174,2013,127
26175,2013,162
26176,2013,130
26177,2013,804
26178,2013,23472
26179,2013,9129
26180,2013,7007
26181,2013,1489
26182,2013,173
26183,2013,7336
26184,2013,23472
26185,2013,8344
26186,2013,6024
26187,2013,9104
26188,2013,447700
26189,2013,26300
26190,2013,152
26191,2013,149
26192,2013,10
26193,2013,3
26194,2013,36
26195,2013,5036
26196,2013,4842
26197,2013,41
26198,2013,130
26199,2013,23
26200,2013,4531
26201,2013,111
26202,2013,8
26203,2013,282
26204,2013,1048
26205,2013,8
26206,2013,3034
26207,2013,47
26208,2013,97
26209,2013,60
26210,2013,469
26211,2013,5391
26212,2013,1922
26213,2013,1005
26214,2013,220
26215,2013,77
26216,2013,2464
26217,2013,5391
26218,2013,2296
26219,2013,1840
26220,2013,1255
26221,2013,306500
26222,2013,28500
26223,2013,104
26224,2013,101
26225,2013,20
26226,2013,9
26227,2013,43
26228,2013,8664
26229,2013,8212
26230,2013,395
26231,2013,7
26232,2013,50
26233,2013,8333
26234,2013,800
26235,2013,23
26236,2013,1244
26237,2013,1275
26238,2013,10
26239,2013,4911
26240,2013,80
26241,2013,66
26242,2013,70
26243,2013,335
26244,2013,18081
26245,2013,7208
26246,2013,6001
26247,2013,1269
26248,2013,96
26249,2013,4872
26250,2013,18081
26251,2013,6048
26252,2013,4184
26253,2013,7849
26254,2013,611300
26255,2013,23700
26256,2013,172
26257,2013,171
26258,2013,6
26259,2013,2
26260,2013,33
26261,2013,64471
26262,2013,15553
26263,2013,42988
26264,2013,23
26265,2013,5907
26266,2013,48732
26267,2013,22172
26268,2013,78
26269,2013,605
26270,2013,4959
26271,2013,26
26272,2013,552
26273,2013,12413
26274,2013,7953
26275,2013,35
26276,2013,33
26277,2013,15737
26278,2013,926830
26279,2013,268754
26280,2013,18048
26281,2013,1647
26282,2013,782
26283,2013,640027
26284,2013,926830
26285,2013,200095
26286,2013,430477
26287,2013,296257
26288,2013,1121600
26289,2013,273800
26290,2013,62
26291,2013,62
26292,2013,8
26293,2013,2
26294,2013,22
26295,2013,51130
26296,2013,4637
26297,2013,41786
26298,2013,10
26299,2013,4697
26300,2013,37293
26301,2013,21964
26302,2013,55
26303,2013,463
26304,2013,2842
26305,2013,11
26306,2013,54
26307,2013,4826
26308,2013,7088
26309,2013,26
26310,2013,23
26311,2013,13834
26312,2013,880985
